"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"NS PRIDE",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 19:38:00","21h 46m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636012896,9322956,9.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"CLEARLAKE SHIPPING LTD",,,SWITZERLAND,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,40119,,,-
"SANKT PETERBURG",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-20 19:00:00","3d 12h 39m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273443330,9288980,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ASTRONAUT SHIPPING CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
BAVLY,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 17:58:00","1d 6h 40m",BATUMI,GE,GEBUS,,,,-,,,-,,"Partially Laden","Not in Transit",,273358180,9621560,3.2,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAFTA INVEST",,,LATVIA,"NAFTA INVEST",,,LATVIA,,,,,,,,,,,,,"ZELENODOLSK GORKIY PLANT",zdship@nimb.ru,ZELENODOLSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6614,,,-
"VOGE DIGNITY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 17:10:00","16h 39m",NOVOROSSIYSK,RU,RUNVS,,,,-,,,-,,Laden,"Not in Transit",,636091700,9420851,9.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"H VOGEMANN GMBH",,,GERMANY,,,,,"COLUMBIA SHIPMANAGEMENT DEUTSCHLAND",csm@csmd.com,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,38335,,,-
"GREEN PLANET",DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-01-20 16:24:00","17h 59m","TAMAN ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636016290,9669914,10.7,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"DAMICO SOCIETA DI NAVIGAZIONE SPA",,,ITALY,"AEGEAN MARINE PETROLEUM SA",,,GREECE,,,,,"AEGEAN SHIPPING MANAGEMENT SA",shipping@aegeanoil.gr,,GREECE,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"DAE SUN SHIPBUILDING & ENGINEERING",admin@daesun.co.kr,BUSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,50844,,,-
JEMMA,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-20 15:09:00","1d 1h 15m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,248337000,9384095,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PONTOS MARINE INC",,,GREECE,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,,,,,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DALIAN MARINE DIESEL",,DALIAN,CHINA,38402,,,-
"FRONT SAMARA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 10:20:00","1d 2h 35m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,477591100,9845130,16.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"FRONTLINE SHIPPING SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,"FRONTLINE LTD",,,NORWAY,"ICBC FINANCIAL LEASING CO LTD",webmaster@icbcleasing.com,,CHINA,"COLUMBIA SHIPMANAGEMENT LTD",,,CYPRUS,,,,,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,158018,,,-
MAIA,DEPARTURE,Port,TAGANROG,RU,RUTAG,"2022-01-20 09:58:00","17h 19m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273313860,9417050,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"SHTURMAN KOSHELEV",DEPARTURE,"Offshore Terminal","MYS KAMENNY",RU,,"2022-01-20 07:01:00","12h 26m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273391160,9759939,8.8,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,"GAZPROM NEFT",,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"GAZPROM NEFT",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,41458,,,-
"CASPIAN SEA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-20 06:14:00","2d 4h 42m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636019071,9829095,13.6,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"HANJIN SUBIC SHIPYARD",,OLONGAPO,PHILIPPINES,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,114218,,,-
"VALENTIN GRUZDEV",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-20 04:34:00","3d 12h 26m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273331580,9683714,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MOSCOW RIVER SHIPPING CO",reception@mosrp.ru,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,,,,,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7010,,,-
"SANAR 5",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-20 04:34:00",26m,,,,,,,-,,,-,,Laden,"In Transit",,273350860,9476783,3.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"YUG RUSI  GOLDEN GRAIN CO LTD",,,RUSSIA,"YUG RUSI  GOLDEN GRAIN CO LTD",,,RUSSIA,,,,,,,,,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CUMMINS UK",,,U.K.,6670,,,-
"HISTRIA AMBRA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 03:28:00","17h 4m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,"Partially Laden","Not in Transit",,636016017,9607631,9.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"HISTRIA SHIPMANAGEMENT SRL",office@histria.ro,,ROMANIA,"HISTRIA SHIPMANAGEMENT SRL",office@histria.ro,,ROMANIA,,,,,"HISTRIA SHIPMANAGEMENT SRL",office@histria.ro,,ROMANIA,"UK P & I CLUB",,LONDON,U.K.,"SANTIERUL NAVAL CONSTANTA",marketing@snc.ro,CONSTANTA,ROMANIA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",40030,,,-
"LITEYNY PROSPECT",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-20 02:59:00","1d 2h 16m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636011642,9256078,13.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","UK P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",114546,,,-
"BALT FLOT 11",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-01-20 02:59:00","1d 3h 10m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273388150,9804239,4.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"BF TANKER LLC",info@bftanker.com,,RUSSIA,"BF TANKER LLC",info@bftanker.com,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7012,,,-
QUARTZ,DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-01-20 02:47:00","19h 32m","MALTA OPL ANCH",MT,,,,,-,,,-,,Laden,"Not in Transit",,256392000,9694361,12.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"SOCOMAR SRL",socomar@socomar.it,,ITALY,"SOCOMAR SRL",socomar@socomar.it,,ITALY,,,,,"SOCOMAR SRL",socomar@socomar.it,,ITALY,"UK P & I CLUB",,LONDON,U.K.,"HYUNDAI VINASHIN SHIPYARD",hvs@dng.vnn.vn,"NINH PHUOC",VIETNAM,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,49999,,,-
P.KIKUMA,DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-20 02:13:00","1d 8h 51m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538008893,9346744,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TEEKAY SHIPPING CORP",,,BAHAMAS,"FSL TRUST MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,,,,,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115915,,,-
"NS LION",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 02:12:00","16h 56m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636013273,9339313,13.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,115831,,,-
"NS ARCTIC",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-20 00:59:00","1d 7h 37m",GDANSK,PL,PLGDN,,,,-,,,-,,Laden,"Not in Transit",,636014189,9413547,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"LITASCO GENEVA",,,SWITZERLAND,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,111107,,,-
CLIMENE,DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-01-20 00:21:00","1d 21h 10m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273314050,9376593,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"IONIC ASPIS",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-20 00:02:00","16h 29m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538007962,9523287,12.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SIGNAL MARITIME",,,GREECE,"IONIC SHIPPING MANAGEMENT INC",managers@ionicship.com,,GREECE,,,,,"IONIC SHIPPING MANAGEMENT INC",managers@ionicship.com,,GREECE,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TSUNEISHI TADOTSU FACTORY",info@ts.tsuneishi.co.jp,TADOTSU,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MITSUI,,,JAPAN,107508,,,-
"ADVANTAGE PRIDE",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-19 23:43:00","1d 3h 39m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538007534,9314806,10.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,TRAFIGURA,,,NETHERLANDS,"ADVANTAGE TANKERS LLC",,,SWITZERLAND,,,,,"NORDEN SYNERGY SHIP MANAGEMENT LTD",,,DENMARK,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",37311,,,-
"MIDVOLGA 2",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-19 19:57:00","3d 20h 19m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273376900,9735139,3.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"MIDDLE VOLGA SHIPPING CO",,,RUSSIA,"MIDDLE VOLGA SHIPPING CO",,,RUSSIA,,,,,,,,,,,,,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA FINLAND",,HELSINKI,FINLAND,6573,,,-
"ACRUX STAR",DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2022-01-19 17:40:00","21h 10m","SANGACHAL ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,273216880,9575929,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KM SHIP MANAGEMENT SIA",,,LATVIA,"ARROW STAR LLC",,,RUSSIA,,,,,"KM SHIP MANAGEMENT SIA",,,LATVIA,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,13002,,,-
"LADY MARIELLA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-19 17:17:00","23h 1m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,247430200,9644433,10.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"LITASCO GENEVA",,,SWITZERLAND,"AMORETTI ARMATORI GROUP",,,ITALY,,,,,"ME MARITIMA EMILIANA SPA",,,ITALY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"BW DIESEL",,COPENHAGEN,DENMARK,39316,,,-
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-19 16:26:00",41m,,,,,,,-,,,-,,Laden,"In Transit",,538007496,9226009,9.1,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
"STI POPLAR",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-19 15:06:00","1d 18h 15m","GDYNIA ANCH",PL,,,,,-,,,-,,Laden,"Not in Transit",,538005408,9696589,11.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-19 14:42:00","4d 9h 52m","BUSAN ANCH",KR,,,,,-,,,-,,Laden,"Not in Transit",,538007496,9226009,9.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
"NS POINT",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-01-19 13:43:00","1d 17h 8m","DUNKERQUE ANCH",FR,,,,,-,,,-,,Laden,"Not in Transit",,636013276,9329655,10.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,40149,,,-
ANCE,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-19 13:24:00","1d 11h 40m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538002614,9323314,10.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,MANSEL,,,NETHERLANDS,"LATVIAN SHIPPING CO",lsc@lscgroup.lv,,LATVIA,,,,,"LSC SHIPMANAGEMENT SIA",,,LATVIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"3 MAJ SHIPBUILDING INDUSTRY",salesdpt@3maj.hr,RIJEKA,CROATIA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"3 MAJ ENGINES  CRANES",,RIJEKA,CROATIA,52622,,,-
"STI COMANDANTE",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-19 12:54:00","1d 4h 34m","AMSTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,538005397,9686857,11.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"SCORPIO MARINE MANAGEMENT",,,INDIA,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
"VF TANKER 11",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-19 11:40:00","1d 14h 47m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273357860,9645009,4.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,6980,,,-
"NORTHERN LIGHT",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-19 09:48:00","2d 21h 49m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538004293,9318022,11.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"CLEARLAKE SHIPPING LTD",,,SWITZERLAND,"PRODUCT SHIPPING & TRADING SA",ocean@oceanbulk.gr,,GREECE,,,,,"PRODUCT SHIPPING & TRADING SA",ocean@oceanbulk.gr,,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",50922,,,-
