"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
BARBARICA,DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-10 21:14:00",20m,,,,,,,-,,,-,,"Partially Laden","In Transit",,247224200,9383443,7.2,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"MEDITERRANEA DI NAVIGAZIONE SPA",mediterranea@mediterraneanav.it,,ITALY,"MEDITERRANEA DI NAVIGAZIONE SPA",mediterranea@mediterraneanav.it,,ITALY,,,,,,,,,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"RMK MARINE SHIPYARD",rmkmarine@rmkmarine.com,ISTANBUL,TURKEY,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA FINLAND",,HELSINKI,FINLAND,18818,,,-
"VF TANKER 20",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-10 21:13:00","2d 24m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273358390,9645097,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7031,,,-
OLIB,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-10 21:07:00","1d 15h 49m","BILBAO ANCH",ES,,,,,-,,,-,,Laden,"Not in Transit",,238252000,9334739,14.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,,,,,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"UK P & I CLUB",,LONDON,U.K.,,,,,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,BRODOSPLIT,uprava@brodosplit.hr,SPLIT,CROATIA,108932,,,-
AVIOR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-10 21:06:00","11h 25m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273415140,9164512,8.0,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"JOINT STOCK CO LUKOIL",,,RUSSIA,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,"SEA ENGINEERING LTD ",,,RUSSIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,13786,,,-
BARBARICA,DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-01-10 20:03:00","1d 16h 39m","GDANSK ANCH",PL,,,,,-,,,-,,"Partially Laden","Not in Transit",,247224200,9383443,7.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"MEDITERRANEA DI NAVIGAZIONE SPA",mediterranea@mediterraneanav.it,,ITALY,"MEDITERRANEA DI NAVIGAZIONE SPA",mediterranea@mediterraneanav.it,,ITALY,,,,,,,,,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"RMK MARINE SHIPYARD",rmkmarine@rmkmarine.com,ISTANBUL,TURKEY,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA FINLAND",,HELSINKI,FINLAND,18818,,,-
ALMATY,DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2022-01-10 19:39:00","15h 40m","BAKU ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,436000032,9323106,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VYBORG SHIPYARD",mail@vyborgshipyard.ru,VYBORG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,12368,,,-
"PACIFIC JADE",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-10 18:19:00","3d 21h 25m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636019181,9867803,12.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"WECO SHIPPING IS",,,DENMARK,"MIZUHO SANGYO CO",marine@mizuhosangyo.co.jp,,JAPAN,,,,,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,49995,,,-
"FRONT OCELOT",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-10 17:31:00","1d 11h 30m",BROFJORDEN,SE,SEBRO,,,,-,,,-,,Laden,"Not in Transit",,538006621,9726580,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"FRONTLINE LTD",,,NORWAY,"FRONTLINE LTD",,,NORWAY,,,,,"SEATEAM MANAGEMENT PTE LTD",singapore@seateam.com,SINGAPORE,SINGAPORE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"COSCO SHIPPING HEAVY INDUSTRY ZHOUSHAN",biz@coscoshipyard.com,ZHOUSHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,109900,,,-
"SEA VALIANT",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-10 17:21:00","19h 15m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248822000,9420629,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SEA WORLD MANAGEMENT & TRADING INC ",hse@seaworldmt.gr,,GREECE,"SEA WORLD MANAGEMENT & TRADING INC ",hse@seaworldmt.gr,,GREECE,,,,,"FLEET MANAGEMENT LTD",,,"HONG KONG (CHINA)","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"TSUNEISHI TADOTSU FACTORY",info@ts.tsuneishi.co.jp,TADOTSU,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,107488,,,-
"MINERVA GRACE",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-10 16:39:00","2d 21h 3m","ICDAS ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,215926000,9305855,12.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX ENGINE DALIAN",,DALIAN,CHINA,50922,,,-
"NIZHNIY NOVGOROD",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-01-10 16:25:00","1d 24m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273442410,9278959,3.7,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
TETI,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-10 15:14:00","2d 1h 55m","SULINA ANCH",RO,,,,,-,,,-,,Laden,"Not in Transit",,273359070,9540352,4.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WEIFANG DIESEL",,,CHINA,7509,,,-
"KEY MARMARA",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-10 15:00:00",19m,,,,,,,-,,,-,,Laden,"In Transit",,248891000,9268239,6.6,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAK MASCHINENBAU",,,GERMANY,5825,,,-
"KEY MARMARA",DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-01-10 13:53:00","1d 11h 36m",FLORO,NO,NOFRO,,,,-,,,-,,Laden,"Not in Transit",,248891000,9268239,6.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAK MASCHINENBAU",,,GERMANY,5825,,,-
"NIMBUS SPB",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-01-10 13:35:00","18h 5m",VYSOTSK,RU,RUVYS,,,,-,,,-,,Laden,"Not in Transit",,273350170,8821761,6.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
"BALTIC ADVANCE",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-01-10 12:48:00","1d 14h 4m","DUNKIRK EAST",FR,FRDKK,,,,-,,,-,,Laden,"Not in Transit",,212182000,9299862,10.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"INTERORIENT NAVIGATION CO LTD INC",,,CYPRUS,,,,,"INTERORIENT MARINE SERVICES",,,CYPRUS,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",37332,,,-
LIBERTY,DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-01-10 12:36:00","1d 5h 12m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273331440,9645982,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PRIME SHIPPING LLC",,,RUSSIA,"PRIME SHIPPING LLC",,,RUSSIA,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KHERSON SHIPYARD",,KHERSON,UKRAINE,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7041,,,-
"BALT FLOT 15",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-10 12:19:00","1d 12h 53m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273393370,9804227,4.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"BF TANKER LLC",info@bftanker.com,,RUSSIA,"BF TANKER LLC",info@bftanker.com,,RUSSIA,,,,,"INOK NV",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,6980,,,-
TAURUS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-10 12:09:00","1d 1h 40m","SLAVYANKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273350980,9038969,7.9,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
"MEKHANIK KHARITONOV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-10 10:41:00",49m,,,,,,,-,,,-,,Laden,"In Transit",,273351430,9630975,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5565,,,-
BYRON,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-10 10:29:00","1d 10h 34m","TALLINN CITY ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,538003816,9290828,10.9,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"LITASCO GENEVA",,,SWITZERLAND,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,HYUNDAI,,,"SOUTH KOREA",37252,,,-
"YUAN HE WAN",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-10 10:08:00","1d 4h 32m",QINGDAO,CN,CNQDG,,,,-,,,-,,Laden,"Not in Transit",,412471000,9845996,14.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,,,,,,,,,,,,,,,,,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,,,,,113642,,,-
SEATROUT,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-10 10:07:00","1d 23h 43m",ROSTOCK,DE,DERSK,,,,-,,,-,,Laden,"Not in Transit",,211881000,9352303,9.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,40600,,,-
"KORD ATLANTIC",DEPARTURE,Port,SEVERODVINSK,RU,RUSEW,"2022-01-10 08:36:00","4d 19h 57m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273454890,9299161,7.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"KORDBUNKER CO LTD",,,RUSSIA,"KORD CO LTD",,,RUSSIA,,,,,"KORD CO LTD",,,RUSSIA,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CATERPILLAR MOTOREN",,,GERMANY,6733,,,-
"CLEAROCEAN HICKORY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-10 07:47:00","1d 22h 59m","MARMARA EREGLISI",TR,TRMAR,,,,-,,,-,,Laden,"Not in Transit",,563136900,9916616,10.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"DEE4 CAPITAL PARTNERS APS",,,DENMARK,"E4C VESSELCO 2 PTE LTD",,COPENHAGEN,DENMARK,,,,,"SYNERGY MARITIME PVT LTD",mail@synergyship.com,,INDIA,,,,,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,49999,,,-
"ATLANTICA BREEZE",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-01-10 07:14:00","1d 21h 51m","NAKHODKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,636019261,9379129,9.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"ATLANTICA SHIPPING AS",atlantica@atlanticashipping.no,,NORWAY,,,,,"AHRENKIEL TANKERS GMBH & CO KG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SUNGDONG SHIPBUILDING & MARINE ENGINEERING",,TONGYOUNG,"SOUTH KOREA",,,,,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",46846,,,-
VELES,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-10 07:04:00","20h 43m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273337270,9299173,7.1,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,KONTURSPB,,,RUSSIA,KONTURSPB,,,RUSSIA,,,,,KONTURSPB,,,RUSSIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR MOTOREN",,,GERMANY,7087,,,-
"AVRORA REGUL",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-01-10 05:00:00","15h 13m",ROSTOV-ON-DON,RU,RUROV,,,,-,,,-,,"Partially Laden","Not in Transit",,273433680,9300350,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
YASH,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-10 04:56:00","1d 22h 54m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,636021413,9231183,9.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"MARWAVE SHIPMANAGEMENT SRL",info@marwave.nl,,ITALY,"MERCANTILE AND MARITIME TRADING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"MERCANTILE AND MARITIME TRADING PTE LTD",,SINGAPORE,SINGAPORE,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",37320,,,-
"VF TANKER 18",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-01-10 03:57:00","1d 10h 15m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273357390,9645073,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7025,,,-
ANABAR,DEPARTURE,Port,DUDINKA,RU,RUDUD,"2022-01-09 23:52:00","19d 10h 5m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273435910,9194012,9.2,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NORTH TRANSPORT CO LLC",,,RUSSIA,"NORTH TRANSPORT CO LLC",,,RUSSIA,,,,,"NORTH TRANSPORT CO LLC",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,"ADMIRALTY WHARVES",admiral300@mail.ru,ST.PETERSBURG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,19800,,,-
"HAFNIA TORRES",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-09 23:50:00","1d 1h 41m",GDYNIA,PL,PLGDY,,,,-,,,-,,Laden,"Not in Transit",,566598000,9729283,10.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,,,,,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39067,,,-
"MINERVA RITA",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-01-09 20:49:00","1d 10h 40m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,215925000,9305867,12.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX ENGINE DALIAN",,DALIAN,CHINA,50922,,,-
"MEKHANIK KHARITONOV",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-01-09 20:21:00","15h 29m","KAVKAZ ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273351430,9630975,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5565,,,-
