"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
ATLANTICOS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-03 10:40:00",34m,,,,,,,-,,,-,,"Partially Laden","In Transit",,538008813,9282986,9.5,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",37106,,,-
ATLANTICOS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-03 09:39:00","1d 9h 43m","LAIZHOU BAY",CN,,,,,-,,,-,,"Partially Laden","Not in Transit",,538008813,9282986,9.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",37106,,,-
"YURI SENKEVICH",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2022-02-03 08:29:00","2h 52m",KIIRE,JP,JPKII,,,,-,,,-,,Laden,"Not in Transit",,209225000,9301419,14.3,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,EXXONMOBIL,,,U.S.A.,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",101876,,,-
"BLUE TRADER",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-03 07:52:00","1d 15h 14m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,255806336,9290830,10.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"COMPANIA ESPANOLA DE PETREOLES SA",,,SPAIN,"INTERNATIONAL ANDROMEDA SHIPPING SAM",alltechnical@andromedashipping.com,,MONACO,,,,,"INTERNATIONAL ANDROMEDA SHIPPING SAM",alltechnical@andromedashipping.com,,MONACO,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",37270,,,-
"AVRORA REGUL",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-02-03 07:24:00","15h 54m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273433680,9300350,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"MARAN HOMER",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-03 04:59:00","21h 3m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241518000,9761372,15.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"MARAN TANKERS MANAGEMENT",mail@marantankers.gr,,GREECE,"MARAN TANKERS MANAGEMENT",mail@marantankers.gr,,GREECE,,,,,"MARAN TANKERS MANAGEMENT",mail@marantankers.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,156458,,,-
"YURI SENKEVICH",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2022-02-03 04:14:00","1d 4h 24m",DE-KASTRI,RU,RUDKA,,,,-,,,-,,Laden,"Not in Transit",,209225000,9301419,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,EXXONMOBIL,,,U.S.A.,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",101876,,,-
LUNNI,DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-02-03 02:41:00","2d 38m",PORVOO,FI,FIPRV,,,,-,,,-,,Laden,"Not in Transit",,230690000,9797802,9.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NESTE CORP",,,FINLAND,"NESTE CORP",,,FINLAND,,,,,"OSM SHIP MANAGEMENT FINLAND OY",,,FINLAND,,,,,"KOUAN SHIPBUILDING",KASC@cnkasc.com,"TAIZHOU JIANGSU",CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,17500,,,-
"AVRORA POLARIS",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-03 02:01:00",47m,,,,,,,-,,,-,,Laden,"In Transit",,273433790,9340881,3.6,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"LLC AVRORASHIPPING",,ROSTOV,RUSSIA,"LLC AVRORASHIPPING",,ROSTOV,RUSSIA,,,,,"LLC AVRORASHIPPING",,ROSTOV,RUSSIA,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"CB ADRIATIC",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-03 01:57:00","1d 9h 57m","ANTWERP ANCH",BE,,,,,-,,,-,,Laden,"Not in Transit",,255806262,9851696,9.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"JIANGSU HANTONG SHIP HEAVY INDUSTRY",,TONGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,37836,,,-
"STI COMANDANTE",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-03 00:55:00","1d 5h 31m",DONGES,FR,FRDON,,,,-,,,-,,Laden,"Not in Transit",,538005397,9686857,11.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"SCORPIO MARINE MANAGEMENT",,,INDIA,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
"ZALIV NAKHODKA",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-02 23:40:00","2d 18h 59m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273326750,8906951,7.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAYADA CO LTD",nayada@online.nakhodka.ru,,RUSSIA,"NAYADA CO LTD",nayada@online.nakhodka.ru,,RUSSIA,,,,,,,,,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"VARD SOEVIKNES",soviknes@vard.com,SOVIK,NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAK MASCHINENBAU",,,GERMANY,8490,,,-
GHEBA,DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-02-02 23:38:00","1d 3h 36m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273355910,9560936,4.7,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WEIFANG DIESEL",,,CHINA,7451,,,-
"SCF BALTICA",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-02 23:24:00","1d 7h 22m",WILHELMSHAVEN,DE,DEWVN,,,,-,,,-,,Laden,"Not in Transit",,636012813,9305568,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"LITASCO GENEVA",,,SWITZERLAND,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,117153,,,-
"ALSIA SWAN",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-02-02 21:31:00",28m,,,,,,,-,,,-,,Laden,"In Transit",,248359000,9400356,6.9,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"UNICHARTERING AS",,,DENMARK,"UNITANKERS AS",,,DENMARK,,,,,,,,,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"ICDAS BIGA FACTORY",,BIGA,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAN DIESEL  TURBO",,,GERMANY,5717,,,-
KYRAKATINGO,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-02 21:12:00","1d 13h 26m",GDANSK,PL,PLGDN,,,,-,,,-,,Laden,"Not in Transit",,249997000,9779965,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EQUINOR ASA",,,NORWAY,"N S LEMOS & CO",,,GREECE,,,,,"N S LEMOS & CO",,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"DAEHAN SHIPBUILDING",marketing@daehanship.com,HWAWONMYUN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,113563,,,-
"ALSIA SWAN",DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-02-02 20:16:00","1d 3h 49m",NORD-OSTSEE-KANAL,DE,DECKL,,,,-,,,-,,Laden,"Not in Transit",,248359000,9400356,6.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"UNICHARTERING AS",,,DENMARK,"UNITANKERS AS",,,DENMARK,,,,,,,,,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"ICDAS BIGA FACTORY",,BIGA,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAN DIESEL  TURBO",,,GERMANY,5717,,,-
"SAKURA PRINCESS",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-02 18:37:00","15h 54m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636015526,9358541,13.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"SUMITOMO HEAVY INDUSTRIES",tky_yamanouchi@shi.co.jp,YOKOSUKA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,105365,,,-
"VF TANKER 19",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-02 15:40:00",33m,,,,,,,-,,,-,,Laden,"In Transit",,273356390,9645085,3.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7016,,,-
"SOUTHERN LEADER",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-02-02 15:40:00","1d 14h 22m","PORT DICKSON ANCH",MY,,,,,-,,,-,,Laden,"Not in Transit",,356178000,9783930,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"N2 TANKERS",,,NETHERLANDS,"NISSEN KAIUN KK",,TOKYO,JAPAN,,,,,"SYNERGY MARITIME PVT LTD",mail@synergyship.com,,INDIA,,,,,"TSUNEISHI SHIPBUILDING",info@ts.tsuneishi.co.jp,FUKUYAMA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,108560,,,-
"HAJI DAVUD",DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-02-02 15:37:00","1d 15h 14m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273318810,9352705,4.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SEVERTRANSBUNKER CO LTD",,,RUSSIA,"SEVERTRANSBUNKER CO LTD",,,RUSSIA,,,,,"SEVERTRANSBUNKER CO LTD",,,RUSSIA,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"TERSAN SHIPYARD",tersan@tersan.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6526,,,-
"MEKHANIK PANTELEEV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-02 14:38:00",48m,,,,,,,-,,,-,,Laden,"In Transit",,273353720,9598385,3.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5519,,,-
"STI WEMBLEY",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-02 13:04:00","1d 23h 16m","LE HAVRE ANCH",FR,,,,,-,,,-,,Laden,"Not in Transit",,538005404,9691735,11.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TOTAL GROUP CIE FRANCAISE DES PETROLES",,,FRANCE,"ORIENTAL FLEET TANKER 10 LTD",,MONACO,MONACO,"COSCO SHIPPING FINANCIAL CO LTD",,,CHINA,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
ANTARCTIC,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-02 07:24:00","20h 54m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636015560,9315185,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",163216,,,-
"VF TANKER 18",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-02-02 06:41:00","2d 16h 23m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273357390,9645073,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7025,,,-
"RN POLARIS",DEPARTURE,Port,SLAVYANKA,RU,RUSKA,"2022-02-02 03:23:00","16h 57m","YUZHNO-MORSKOY ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273352560,9327334,6.9,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"MOLLER A P",,,DENMARK,,,,,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TUZLA SHIPBUILDING INDUSTRY",tuzlagemi@tuzlagemi.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CATERPILLAR MOTOREN",,,GERMANY,6843,,,-
"DMITRY POKROVSKY",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-02-02 02:52:00","3d 1h 40m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273332580,9683726,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZTECH LEASING",,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,6999,,,-
ENISEY,DEPARTURE,Port,ARKHANGELSK,RU,RUARH,"2022-02-02 01:45:00","2d 7h 26m","ARKHANGELSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273357330,9585273,8.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NORILSK NICKEL",gmk@nornik.ru,,RUSSIA,"NORILSK NICKEL",gmk@nornik.ru,,RUSSIA,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,18902,,,-
"SANKT PETERBURG",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-02 01:22:00","1h 59m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273443330,9288980,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ASTRONAUT SHIPPING CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"VF TANKER 5",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-02-02 01:18:00","1d 16h 9m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273355450,9640530,4.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7032,,,-
"SEA DRAGON",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-02 00:21:00","15h 51m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241733000,9903918,13.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,EXXONMOBIL,,,U.S.A.,"AGELEF SHIPPING CO LONDON LTD",,,U.K.,,,,,"PANTHEON TANKERS MANAGEMENT",mail@pantheontankers.com,,GREECE,,,,,"WAIGAOQIAO SHIPBUILDING",biz@chinasws.com,SHANGHAI,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,114217,,,-
"LEVANTINE SEA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-02 00:01:00","1d 12h 51m","BILBAO ANCH",ES,,,,,-,,,-,,Laden,"Not in Transit",,636018671,9815616,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"MIZUHO SANGYO CO",marine@mizuhosangyo.co.jp,,JAPAN,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"HANJIN SUBIC SHIPYARD",,OLONGAPO,PHILIPPINES,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,114218,,,-
"GLARD 3",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-01 22:22:00",31m,,,,,,,-,,,-,,Laden,"In Transit",,273327420,9687992,4.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SAMARATRANSSHIPPING LTD CO",samaratransshipping@gmail.com,,RUSSIA,"SAMARATRANSSHIPPING LTD CO",samaratransshipping@gmail.com,,RUSSIA,,,,,,,,,,,,,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA FINLAND",,HELSINKI,FINLAND,6407,,,-
