"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"MENDELEEV PROSPECT",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-08 02:38:00","1d 10h 10m","BUTINGE ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,636018830,9826897,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113159,,,-
ODIN,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-08 00:35:00","8d 15h 31m",UST-LUGA,RU,RUULU,,,,-,,,-,,"Partially Laden","Not in Transit",,273426280,9151890,6.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,KONTURSPB,,,RUSSIA,KONTURSPB,,,RUSSIA,,,,,KONTURSPB,,,RUSSIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"QIUXIN SHIPYARD",business@qiuxin.com.cn,SHANGHAI,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA NETHERLANDS",,,NETHERLANDS,8269,,,-
"CONSTRUCTOR ZHIVOTOVSKY",DEPARTURE,Port,YEYSK,RU,RUYEY,"2021-12-07 23:28:00","1d 17h 31m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273351180,9640580,4.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,6998,,,-
"GOTLAND ALIYA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-07 21:26:00","2d 7h 42m",LOME,TG,TGLFW,,,,-,,,-,,Laden,"Not in Transit",,311045400,9375604,11.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"REDERI AB GOTLAND",,,SWEDEN,"GOTLAND CLASS SHIPPING",,SINGAPORE,SINGAPORE,,,,,"V SHIPS UK LTD",,,U.K.,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DALIAN MARINE DIESEL",,DALIAN,CHINA,53148,,,-
"MUSTAFA NECATI",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-07 19:41:00","1d 7h 27m","CONSTANTA ANCH",RO,,,,,-,,,-,,"Partially Laden","Not in Transit",,636020407,9736690,4.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"LINK DENIZ KONTROL TEKNIK",,,TURKEY,"STATU CHARTERING & TRADING LTD",,,TURKEY,,,,,"LINK DENIZ KONTROL TEKNIK",,,TURKEY,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"TVK SHIPYARD",,IZMIT,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,7162,,,-
"MINERVA ELPIDA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-07 19:21:00","18h 41m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241343000,9440526,13.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"SPP SHIPBUILDING SACHEON SHIPYARD",csteam@spp.co.kr,SACHEON,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",112793,,,-
"AVRORA REGUL",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-07 17:03:00","1h 25m",ROSTOV-ON-DON,RU,RUROV,,,,-,,,-,,"Partially Laden","Not in Transit",,273433680,9300350,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"VF TANKER 12",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2021-12-07 16:46:00","1d 4h 52m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273358170,9645011,4.2,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7025,,,-
"KITION M",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2021-12-07 15:32:00","1d 5h 40m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,352190000,9321160,13.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",PANAMAX/LR1,"ST SHIPPING & TRANSPORT INC",operations@stshipping.com,,U.K.,"GALAXY MARITIME ENTERPRISES SA",stiga.ship@gmail.com,,GREECE,,,,,"BENETECH SA",,,GREECE,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"MINAMINIPPON SHIPBUILDING",,USUKI,JAPAN,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,74995,,,-
"BW BOBCAT",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-07 15:28:00","2d 5h 41m","GOTEBORG ANCH",SE,,,,,-,,,-,,Laden,"Not in Transit",,564970000,9694476,11.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,"BW PACIFIC",,,NORWAY,,,,,"BW FLEET MANAGEMENT",bwgas@bwgas.com,SINGAPORE,SINGAPORE,"UK P & I CLUB",,LONDON,U.K.,"SPP SHIPBUILDING GOSEONG SHIPYARD",,DONGHAE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,49999,,,-
"NAVIGER 2",DEPARTURE,Port,TAGANROG,RU,RUTAG,"2021-12-07 14:20:00","1d 6h 19m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273275000,8230845,4.4,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,YARBUNKER,,YAROSLAVL,RUSSIA,MORCHARTERING,morchartering@gmail.com,ST.PETERSBURG,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VOLGOGRAD SHIPBUILDING",vsp@vlink.ru,VOLGOGRAD,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"SKL MOTOREN",,,GERMANY,6564,,,-
ENCELADUS,DEPARTURE,Port,YEYSK,RU,RUYEY,"2021-12-07 13:57:00","1d 2h 1m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273352050,9517082,3.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5502,,,-
"STEALTH BERANA",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2021-12-07 12:32:00","1d 12h 5m",LAIZHOU,CN,CNLZO,,,,-,,,-,,Laden,"Not in Transit",,636019903,9437672,13.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,TRAFIGURA,,,NETHERLANDS,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,,,,,"BERGSHAV MANAGEMENT AS",mgmt@bergshav.com,,NORWAY,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115897,,,-
BELMAR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-07 12:04:00","18h 7m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,256377000,9516959,13.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115904,,,-
"SARASOTA A",DEPARTURE,Port,TAMAN,RU,RUTAM,"2021-12-07 11:05:00","2d 1h 56m","PORT SAID ANCH",EG,,,,,-,,,-,,Laden,"Not in Transit",,249593000,9383869,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"WAIGAOQIAO SHIPBUILDING",biz@chinasws.com,SHANGHAI,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,106850,,,-
ASTORIA,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2021-12-07 10:09:00","2d 7h 8m","PETROPAVLOVSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273453790,9166314,7.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRINITY SHIPPING LLC",,,RUSSIA,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"TRINITY SHIPPING LLC",,,RUSSIA,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,12712,,,-
CLOE,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2021-12-07 09:36:00","1d 1h 46m","POTI ANCH",GE,,,,,-,,,-,,Laden,"Not in Transit",,273352720,9593921,4.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WEIFANG DIESEL",,,CHINA,7448,,,-
LUGANO,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-07 08:57:00","1d 10h 50m",SWINOUJSCIE,PL,PLSWI,,,,-,,,-,,Laden,"Not in Transit",,636093012,9352195,10.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NSB NIEDERELBE SCHIFFAHRTSGESELLSCHAFT MBH",info@reedereinsb.com,BUXTEHUDE,GERMANY,"NSB NIEDERELBE SCHIFFAHRTSGESELLSCHAFT MBH",info@reedereinsb.com,BUXTEHUDE,GERMANY,,,,,"NSB NIEDERELBE SCHIFFAHRTSGESELLSCHAFT MBH",info@reedereinsb.com,BUXTEHUDE,GERMANY,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,37159,,,-
STAVFJORD,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2021-12-07 08:34:00","1d 5h 1m",NORD-OSTSEE-KANAL,DE,DECKL,,,,-,,,-,,Laden,"Not in Transit",,259888000,9401544,9.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"FURETANK REDERI AB",furetank@furetank.se,,SWEDEN,"O H MELING & CO",,,NORWAY,,,,,"OSM SHIP MANAGEMENT AS",,,NORWAY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,16635,,,-
ERVIKEN,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-07 08:20:00","9h 39m",NOVOROSSIYSK,RU,RUNVS,,,,-,,,-,,"Partially Laden","Not in Transit",,258952000,9274812,11.0,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,TRAFIGURA,,,NETHERLANDS,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",152146,,,-
ALMATY,DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2021-12-07 06:44:00","16h 57m",QOBUSTAN,AZ,,,,,-,,,-,,Laden,"Not in Transit",,436000032,9323106,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VYBORG SHIPYARD",mail@vyborgshipyard.ru,VYBORG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,12368,,,-
"SHTURMAN KOSHELEV",DEPARTURE,"Offshore Terminal","MYS KAMENNY",RU,,"2021-12-07 05:59:00","10h 57m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273391160,9759939,9.2,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,"GAZPROM NEFT",,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"GAZPROM NEFT",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,41458,,,-
"BANDA SEA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-07 03:11:00","16h 29m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636015767,9337406,12.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SIGNAL MARITIME AFRAMAX POOL",,,GREECE,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"MIZUHO SANGYO CO",marine@mizuhosangyo.co.jp,,JAPAN,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"STANDARD P & I CLUB",,LONDON,U.K.,"SUMITOMO HEAVY INDUSTRIES",tky_yamanouchi@shi.co.jp,YOKOSUKA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DIESEL UNITED",,TOKYO,JAPAN,105576,,,-
"ADVANTAGE PRETTY",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2021-12-07 02:32:00","1d 6h 29m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,538007535,9314832,10.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"ADVANTAGE TANKERS LLC",,,SWITZERLAND,"ADVANTAGE TANKERS LLC",,,SWITZERLAND,,,,,"GENEL DENIZCILIK NAKLIYATI AS GEDEN LINES",,,TURKEY,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",37289,,,-
BONDI,DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2021-12-07 01:56:00",22m,,,,,,,-,,,-,,Laden,"In Transit",,538009704,9494216,7.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,UNKNOWN,,,,UNKNOWN,,,,,,,,"ATLANTIC SHIP MANAGEMENT LTD",,,U.K.,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"TVK SHIPYARD",,IZMIT,TURKEY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"CATERPILLAR USA",,,U.S.A.,15160,,,-
SEASPRAT,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-06 22:04:00","1d 4h 43m","DW ANCHORAGE",DE,,,,,-,,,-,,Laden,"Not in Transit",,218057000,9380477,10.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,40597,,,-
"MINERVA GRACE",DEPARTURE,Port,TAMAN,RU,RUTAM,"2021-12-06 21:42:00","1d 8h 46m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,215926000,9305855,12.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX ENGINE DALIAN",,DALIAN,CHINA,50922,,,-
SEAVISION,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-06 21:41:00","18h 48m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248547000,9790971,15.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,158167,,,-
RAVA,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-06 21:18:00","1d 10h 4m",GDANSK,PL,PLGDN,,,,-,,,-,,Laden,"Not in Transit",,238019000,9796743,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,,,,,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"UK P & I CLUB",,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,114385,,,-
"VF TANKER 3",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-06 20:52:00","14h 18m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273353450,9640516,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7004,,,-
"EAGLE HANOVER",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-06 19:33:00","1d 10h 8m",BUTINGE,LT,LTBOT,,,,-,,,-,,Laden,"Not in Transit",,235076272,9398723,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"AMERICAN EAGLE TANKERS AET",,,MALAYSIA,"AMERICAN EAGLE TANKERS AET",,,MALAYSIA,,,,,"EAGLESTAR SHIPMANAGEMENT",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SUNGDONG SHIPBUILDING & MARINE ENGINEERING",,TONGYOUNG,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,114014,,,-
ERVIKEN,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-06 18:47:00","20h 28m",NOVOROSSIYSK,RU,RUNVS,,,,-,,,-,,"Partially Laden","Not in Transit",,258952000,9274812,11.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,TRAFIGURA,,,NETHERLANDS,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",152146,,,-
BASSILEVOUSA,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-06 18:05:00","1d 6h 43m","ICDAS ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,241522000,9295335,10.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",39698,,,-
