"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"ORIENT CAVALIER",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-10 02:15:00","2d 1h 47m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,212091000,9436460,13.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","OLDENDORFF CARRIERS GMBH  CO KG",,,GERMANY,"INTERORIENT NAVIGATION CO LTD INC",,,CYPRUS,,,,,"INTERORIENT SHIPMANAGEMENT SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,"STANDARD P & I CLUB",,LONDON,U.K.,"NEW CENTURY SHIPBUILDING",jsjdb@mx.js.cei.gov.cn,JINGJIANG,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",114751,,,-
"FAIRY ISLAND",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-09 22:56:00","1d 11h 16m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,373600000,9628879,8.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"FUKUSEI SANGYO KK",hakatasb@d.dion.ne.jp,,JAPAN,"FUKUSEI SANGYO KK",hakatasb@d.dion.ne.jp,,JAPAN,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"HAKATA SHIPBUILDING",hakatasb@d5.dion.ne.jp,IMABARI,JAPAN,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HANSHIN DIESEL WORKS LTD",,,JAPAN,19700,,,-
"GOLDEN GRAINS",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-09 20:43:00","3d 4h 7m",ARATU,BR,BRARB,,,,-,,,-,,Laden,"Not in Transit",,636092734,9777723,10.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"MST  MINERALIEN SCHIFFAHRT SPEDITION UND TRAN",,,GERMANY,"MST  MINERALIEN SCHIFFAHRT SPEDITION UND TRAN",,,GERMANY,,,,,"MST  MINERALIEN SCHIFFAHRT SPEDITION UND TRAN",,,GERMANY,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,37597,,,-
"BK ALICE",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-09 19:50:00","1d 18h 20m",KAOHSIUNG,TW,TWKHH,,,,-,,,-,,Laden,"Not in Transit",,373234000,9604419,13.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","BK SHIPPING CO LTD",,,"SOUTH KOREA","GLOBAL MARINE FINANCING GMF",,,"SOUTH KOREA",,,,,"STX MARINE SERVICE CO LTD",,,"SOUTH KOREA","BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,"KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA","STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",81970,,,-
"YANGTZE IMPRESSION",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-09 17:28:00","16d 9h 7m","MANILA ANCH",PH,,,,,-,,,-,,"Partially Laden","Not in Transit",,538006902,9742247,10.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"NEW YANGTZE NAVIGATION HOLDING PTE LTD",,SINGAPORE,SINGAPORE,"NEW YANGTZE NAVIGATION HOLDING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"NEW YANGTZE NAVIGATION HOLDING PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,63270,,,-
"LORD STAR",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-09 15:37:00","3d 4h 48m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,370879000,9658680,14.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","NISSEN KAIUN KK",,TOKYO,JAPAN,"NISSEN KAIUN KK",,TOKYO,JAPAN,,,,,"DALIAN HONGFENG INTERNATIONAL SHIPMANAGEMENT ",,,CHINA,,,,,"SANOYAS MIZUSHIMA WORKS & SHIPYARD",,KURASHIKI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MITSUI,,,JAPAN,82830,,,-
"GREAT WENGUANG",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-09 11:51:00","9d 5m",ZHANGJIAGANG,CN,CNZJG,,,,-,,,-,,Laden,"Not in Transit",,373750000,9146003,10.3,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"FUJIAN HENGFENG SHIPPING CO LTD",,,CHINA,"FUJIAN HENGFENG SHIPPING CO LTD",,,CHINA,,,,,"FUJIAN HENGFENG SHIPPING CO LTD",,,CHINA,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"MITSUBISHI HEAVY INDUSTRIES",,,JAPAN,48224,,,-
"NIKOLAOS GS",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-09 10:36:00","2d 12h 11m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,538005146,9267170,9.7,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"GS MARITIME CO LTD ",,,GREECE,"GS MARITIME CO LTD ",,,GREECE,,,,,,,,,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"IMABARI SHIPBUILDING",info@imazo.com,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MITSUI,,,JAPAN,28616,,,-
TZAREVICH,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-09 09:58:00","3d 2h 35m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,248306000,9145229,8.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"BULYARD SHIPBUILDING INDUSTRY",office@bulyard.com,VARNA,BULGARIA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"BRYANSK ENGINEERING",odo@ukbmz.ru,BRYANSK,RUSSIA,21470,226,,-
"VIVA GALAXY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-09 07:10:00","2d 16h 32m",CANAKKALE,TR,TRCKZ,,,,-,,,-,,Laden,"Not in Transit",,352001195,9330630,12.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"VIVA SHIPPING GROUP LLC",,,RUSSIA,"VIVA SHIPPING GROUP LLC",,,RUSSIA,,,,,UNKNOWN,,,,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HA LONG SHIPBUILDING INDUSTRY",,HAIPHONG,VIETNAM,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"DALIAN MARINE DIESEL",,DALIAN,CHINA,53460,,,-
"FALCON TRIUMPH",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-09 05:53:00","8d 3h 1m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,636016678,9717589,12.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"J BEKKERS CO B V",info@jbekkers.com,ROTTERDAM,NETHERLANDS,"J BEKKERS CO B V",info@jbekkers.com,ROTTERDAM,NETHERLANDS,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"CSC JINLING SHIPYARD",,NANJING,CHINA,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"YICHANG MARINE DIESEL",,,CHINA,63481,,,-
"GERM SOPHIA",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-09 03:21:00","1d 3h 30m","LINKOU ANCH",TW,,,,,-,,,-,,Laden,"Not in Transit",,374891000,9342891,13.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,,,,,,,,,"DIA YUAN INTERNATIONAL SHIPPING CO LTD ",,,"HONG KONG (CHINA)","THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"IMABARI SHIPBUILDING MARUGAME YARD",,MARUGAME,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,98650,,,-
"OCEAN PHOENIX",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-09 02:57:00","2d 13h 42m",GWANGYANG,KR,KRKAN,,,,-,,,-,,Laden,"Not in Transit",,564310000,9175638,10.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"INDOFOOD SUKSES MAKMUR TBK",,,INDONESIA,"INDOFOOD SUKSES MAKMUR TBK",,,INDONESIA,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"MITSUI ICHIHARA ENGINEERING & SHIPBUILDING",prdept@mes.co.jp,ICHIHARA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,46610,,,-
"A LINE",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-09 02:41:00","2d 16h 6m",SAMSUN,TR,TRSSX,,,,-,,,-,,Laden,"Not in Transit",,577498000,9246920,8.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"ADAKENT GEMI ISLETMECILIGI",ship@adakentshipping.com,,TURKEY,"ADAKENT GEMI ISLETMECILIGI",ship@adakentshipping.com,,TURKEY,,,,,"ADAKENT GEMI ISLETMECILIGI",ship@adakentshipping.com,,TURKEY,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"SHIN KURUSHIMA HASHIHAMA DOCKYARD",webmaster@skdy.co.jp,HASHIHAMA,JAPAN,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"AKASAKA DIESELS",,TOKYO,JAPAN,12259,,,-
"HOLLY PIONEER",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-09 02:15:00","2d 1h 27m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,370691000,9214537,9.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"LIDMAR SHIPPING & TRADING CO LTD ",ops@lidmar.gr,,GREECE,"LIDMAR SHIPPING & TRADING CO LTD ",ops@lidmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"BOHAI SHIPBUILDING HEAVY INDUSTRY",bczg@sina.com,HULUDAO,CHINA,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,28075,,,-
FIVOS,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-08 23:11:00","1d 12h 13m",SANTOS,BR,BRSSZ,,,,-,,,-,,Laden,"Not in Transit",,538009291,9611008,12.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"ATHEMAR MARITIME SA",,,GREECE,"DIEGO SHIPPING LTD",,,GREECE,,,,,"ATHEMAR MARITIME SA",,,GREECE,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TIANJIN XINGANG SHIPBUILDING HEAVY INDUSTRY",,TIANJIN,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,56708,,,-
"HONG SHENG",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-08 20:48:00","3d 19h 43m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,354643000,9563627,13.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"COSCO HK SHIPPING CO LTD",hkop@coscochs.com.hk,,"HONG KONG (CHINA)","COSCO HK SHIPPING CO LTD",hkop@coscochs.com.hk,,"HONG KONG (CHINA)",,,,,"COSCO SHIPPING BULK LTD",,,CHINA,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"HUANGPU SHIPBUILDING",hpsyz@public.guangzhou.gd.cn,GUANGZHOU,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,76546,,,-
LODESTAR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-08 19:37:00","1d 23h 24m","EREGLI ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636020779,9470143,8.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,,,,,,,,,,,,,"STATU CHARTERING & TRADING LTD",,,TURKEY,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"ZHEJIANG TENGLONG SHIPYARD",,WENLING,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"SHAANXI DIESEL",,,CHINA,16988,,,-
"AP JADRAN",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-08 17:47:00","16h 5m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,215945000,9511246,14.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,,,,,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,SULZER,,WINTERTHUR,SWITZERLAND,79336,,,-
"INLACO ACCORD",DEPARTURE,Port,POSYET,RU,RUPSE,"2022-03-08 13:15:00","1d 23h 57m","RIZHAO ANCH",CN,,,,,-,,,-,,Laden,"Not in Transit",,357136000,9173018,9.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"VIETNAM NATIONAL SHIPPING LINES VINALINES",,,VIETNAM,"VIETNAM NATIONAL SHIPPING LINES VINALINES",,,VIETNAM,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"KANDA SHIPBUILDING",newbuilding@kandazosen.co.jp,KURE,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"AKASAKA DIESELS",,TOKYO,JAPAN,23986,,,-
AYYILDIZ,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-08 07:52:00","1d 20h 44m",ISTANBUL,TR,TRIST,,,,-,,,-,,Laden,"Not in Transit",,373574000,9085900,8.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"STATU CHARTERING & TRADING LTD",,,TURKEY,"STATU CHARTERING & TRADING LTD",,,TURKEY,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"TIANJIN XINGANG SHIPBUILDING HEAVY INDUSTRY",,TIANJIN,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"YICHANG MARINE DIESEL",,,CHINA,16582,,,-
JETSTREAM,DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-08 05:44:00","1d 18h 38m",BORYEONG,KR,KRBOR,,,,-,,,-,,Laden,"Not in Transit",,229047000,9528184,8.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"DD SHIPPING SA",,,PANAMA,"DD SHIPPING SA",,,PANAMA,,,,,"DD SHIPPING SA",,,PANAMA,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"SPP SHIPBUILDING TONGYOUNG SHIPYARD",nb@spp.co.kr,TONGYOUNG,"SOUTH KOREA","KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA","HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",34563,,,-
"INTERLINK TENACITY",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-03-08 05:28:00","19h 14m",KLAIPEDA,LT,LTKLJ,,,,-,,,-,,"Partially Laden","Not in Transit",,538005693,9709257,8.5,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"INTERLINK MARITIME CORP",pgurtler@interlink.bm,,BERMUDA,"INTERLINK MARITIME CORP",pgurtler@interlink.bm,,BERMUDA,"AVIC CAPITAL CO LTD",,,CHINA,"BERNHARD SCHULTE SHIPMANAGEMENT HONG KONG LTD",,,"HONG KONG (CHINA)","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"KOUAN SHIPBUILDING",KASC@cnkasc.com,"TAIZHOU JIANGSU",CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"YICHANG MARINE DIESEL",,,CHINA,38785,,,-
"OCEAN SPRING",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-08 04:37:00","1d 19h 2m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,477154800,9553012,9.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"OCEAN LONGEVITY SHIPPING  MANAGEMENT CO LTD",vessel@oceanlongevity.com.hk,,"HONG KONG (CHINA)","OCEAN LINE HOLDINGS LTD",,,"HONG KONG (CHINA)",,,,,"OCEAN LONGEVITY SHIPPING  MANAGEMENT CO LTD",vessel@oceanlongevity.com.hk,,"HONG KONG (CHINA)","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SHIN KURUSHIMA ONISHI SHIPYARD",webmaster@skdy.co.jp,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KOBE DIESEL",,,JAPAN,33633,,,-
VOLA,DEPARTURE,Port,KANDALAKSHA,RU,RUKAN,"2022-03-08 03:59:00","8d 18h 8m",BRUNSBUETTEL,DE,DEBRB,,,,-,,,-,,Laden,"Not in Transit",,229010000,9621895,10.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"ZHEJIANG ZHENGHE SHIPBUILDING",,ZHOUSHAN,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",36940,,,-
MARINA,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-08 03:25:00","1d 15h 28m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,209438000,9309497,12.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","SAFE BULKERS INC",safebulkers@capitallink.com,,GREECE,"SAFETY MANAGEMENT OVERSEAS SA",,,GREECE,,,,,"SAFE BULKERS INC",safebulkers@capitallink.com,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"JMU YOKOHAMA SHIPYARD",,YOKOHAMA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DIESEL UNITED",,TOKYO,JAPAN,87036,,,-
"SEA DOVE",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-08 00:35:00","3d 4h 2m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,667001709,8202525,11.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,MCD,,,,MCD,,,,,,,,MCD,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,SUMITOMO,,,JAPAN,36639,,,-
"JING LU HAI",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-08 00:28:00",7m,VENTSPILS,LV,LVVNT,,,,-,,,-,,Laden,"Not in Transit",,477301100,9747558,12.8,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"CHINA COSCO SHIPPING CORP COSCOCS",,,CHINA,"CHINA COSCO SHIPPING CORP COSCOCS",,,CHINA,,,,,"COSCO SHIPPING BULK LTD",,,CHINA,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,77927,,,-
CRYSTALIA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-08 00:24:00","4d 7h 1m","ANTWERP ANCH",BE,,,,,-,,,-,,Laden,"Not in Transit",,241300000,9658874,14.3,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"GLENCORE INTERNATIONAL AG",,,SWITZERLAND,"DIANA SHIPPING INC",,,GREECE,,,,,"DIANA SHIPPING SERVICES SA",,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,76000,,,-
MALYOVITSA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-07 23:01:00","1d 18h 56m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,215672000,9835795,10.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,,,,,,,,,,,,,"JIANGSU NEW YANGZIJIANG SHIPBUILDING",newyzshipping@126.com,JINGJIANG,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,45541,,,-
"JING LU HAI",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-07 21:27:00","3d 19h 31m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,477301100,9747558,12.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"CHINA COSCO SHIPPING CORP COSCOCS",,,CHINA,"CHINA COSCO SHIPPING CORP COSCOCS",,,CHINA,,,,,"COSCO SHIPPING BULK LTD",,,CHINA,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,77927,,,-
"EM SAPPHIRE",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-07 19:38:00","8d 15h 19m","NAKHODKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,353356000,9402005,8.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"EVEREST SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"EVEREST SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,54768,,,-
AMALIYA,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-07 17:09:00","3d 21h 40m","MONFALCONE ANCH",IT,,,,,-,,,-,,Laden,"Not in Transit",,248153000,9312341,9.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"KOMA SHIPPING SERVICE LTD ",,,RUSSIA,"KOMA SHIPPING SERVICE LTD ",,,RUSSIA,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"IMABARI SHIPBUILDING",info@imazo.com,IMABARI,JAPAN,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,MAKITA,,AICHI,JAPAN,28436,,,-
